6,Castañeda Serrano Orlando ,No
6,Correa  Borrero Susana ,No
6,Duque Márquez Iván ,No
6,Gaviria Vélez José  Obdulio,Si
6,Baron Neira Leon Rigoberto,No
6,Holguín Moreno Paola  Andrea ,No
6,Macías Tovar Ernesto  ,No
6,Mejía Mejía Carlos  Felipe ,No
6,Ramos Maya Alfredo ,No
6,Rangel  Suárez Alfredo ,No
6,Tovar Rey Nohora  Stella,No
6,Uribe Vélez Álvaro ,No
6,Valencia  Laserna Paloma ,No
6,Guerra  de la Espriella Maria del Rosario,No
6,Amín Hernández Jaime Alejandro,No
6,Henríquez Pinedo Honorio Miguel ,No
6,Amín Escaf Miguel ,Si
6,Cabrera Báez Ángel Custodio ,Si
6,Chamorro  Cruz William Jimmy,No
6,García Zuccardi Andrés,No
6,Gnecco Zuleta José  Alfredo  ,Si
6,Pulgar Daza Eduardo Enrique ,No
6,Villadiego Villadiego Sandra  Elena ,Si
6,Rodríguez Rengifo Roosvelt ,No
7,Vega  de Plazas Ruby Thania,Si
7,Andrade Serrano Hernán Francisco,No
7,Asthon Giraldo Álvaro Antonio,No
7,Benedetti Villaneda Armando Alberto,Si
7,Celis Carrillo Bernabé,Si
7,Cepeda Sarabia Efraín José,Si
7,Corzo Román Juan Manuel,No
7,Char Chaljub Arturo,No
7,Duque Garcia Luis Fernando,Si
7,Enríquez Maya Carlos Eduardo,No
7,Enríquez Rosero Manuel Mesías,Si
7,Galán Pachón Juan Manuel,No
7,Galvis Méndez Daira,Si
7,García Realpe Guillermo,Si
7,Gerlein Echeverría Roberto,No
7,Guerra de la Espriella Antonio del Cristo,Si
7,López Maya Alexánder,Si
7,Mora Jaramillo Manuel Guillermo,Si
7,Name Cardozo José David,No
7,Pedraza Gutiérrez Jorge Hernando,No
7,Restrepo Escobar Juan Carlos,Si
7,Robledo Castillo Jorge Enrique,Si
7,Rodríguez Sarmiento Milton Arlex,Si
7,Sierra Grajales Luis Emilio,Si
7,Velasco Chaves  Luis Fernando,Si
7,Aguilar Hurtado Nerthink Mauricio,Si
7,Avirama Avirama Marco Aníbal,Si
7,Barreras Montealegre Roy Leonardo,Si
7,Besaile Fayad Musa,No
7,Elías Vidal Bernardo Miguel,No
7,Hoyos Giraldo Germán Darío,Si
7,Lizcano Arango Oscar Mauricio,Si
7,Soto Jaramillo Carlos Enrique,Si
7,Martínez Aristizábal Maritza,Si
7,García Burgos Nora María,Si
7,Merheg Marun Juan Samy,Si
7,Paredes Aguirre Myriam Alicia,No
7,Suárez Mira Olga Lucía,Si
7,Tamayo Tamayo Fernando Eustacio,No
7,Casado de López Arleth Patricia,Si
7,Delgado Ruiz Édinson,No
7,Durán Barrera Jaime Enrique,Si
7,García Turbay Lidio,No
7,Santos Marín Guillermo Antonio,No
7,Villalba Mosquera Rodrigo,Si
7,Correa Jiménez Antonio José,No
7,García Romero Teresita,Si
7,Guerra Sotto Julio Miguel,Si
7,Motoa Solarte Carlos Fernando,Si
7,Name Iván Leonidas ,Si
7,Vega Quiroz Doris Clemencia,No
7,Andrade Casamá Luis Evelis,Si
7,Castilla Salazar Jesús Alberto,Si
7,Cepeda Castro Iván,Si
7,Niño Avendaño Senén Segundo,Si
7,López Hernández Claudia Nayibe,Si
7,Navarro Wolff Antonio José ,Si
7,Ospina Gómez Jorge Iván,No
7,Prieto Riveros Jorge Eliécer,Si
7,Galán Pachón Carlos Fernando ,Si
7,Martínez Rosales Rosmery,Si
7,Varón Cotrino Germán,Si
7,Alvarez Montenegro Javier Tato,No
7,Cristo Bustos Andrés,Si
7,Fernández Alcocer Mario Alberto ,Si
7,Gaviria Correa Sofía Alejandra,Si
7,Morales Hoyos Viviane,Si
7,Serpa Uribe Horacio ,Si
7,Acuña  Díaz Laureano Augusto,No
7,Blel Scaf Nadya Georgette,No
7,Delgado Martínez Javier Mauricio,No
7,Gómez Jiménez Juan Diego,Si
7,Osorio  Salgado Nidia Marcela ,No
7,Pestana Rojas Yamina del Carmen  ,Si
7,Araújo Rumié Fernando Nicolás,Si
7,Bustamante García Everth ,Si
7,Cabrales Castillo Daniel  Alberto ,No
7,Castañeda Serrano Orlando ,Si
7,Correa  Borrero Susana ,Si
7,Duque Márquez Iván ,No
7,Gaviria Vélez José  Obdulio,Si
7,Baron Neira Leon Rigoberto,Si
7,Holguín Moreno Paola  Andrea ,Si
7,Macías Tovar Ernesto  ,Si
7,Mejía Mejía Carlos  Felipe ,Si
7,Ramos Maya Alfredo ,Si
7,Rangel  Suárez Alfredo ,Si
7,Tovar Rey Nohora  Stella,No
7,Uribe Vélez Álvaro ,No
7,Valencia  Laserna Paloma ,No
7,Guerra  de la Espriella Maria del Rosario,Si
7,Amín Hernández Jaime Alejandro,No
7,Henríquez Pinedo Honorio Miguel ,Si
7,Amín Escaf Miguel ,No
7,Cabrera Báez Ángel Custodio ,Si
7,Chamorro  Cruz William Jimmy,Si
7,García Zuccardi Andrés,Si
7,Gnecco Zuleta José  Alfredo  ,No
7,Pulgar Daza Eduardo Enrique ,No
7,Villadiego Villadiego Sandra  Elena ,No
7,Rodríguez Rengifo Roosvelt ,Si
8,Vega  de Plazas Ruby Thania,Si
8,Andrade Serrano Hernán Francisco,Si
8,Asthon Giraldo Álvaro Antonio,Si
8,Benedetti Villaneda Armando Alberto,Si
8,Celis Carrillo Bernabé,Si
8,Cepeda Sarabia Efraín José,Si
8,Corzo Román Juan Manuel,Si
8,Char Chaljub Arturo,Si
8,Duque Garcia Luis Fernando,Si
8,Enríquez Maya Carlos Eduardo,Si
8,Enríquez Rosero Manuel Mesías,Si
8,Galán Pachón Juan Manuel,No
8,Galvis Méndez Daira,Si
8,García Realpe Guillermo,Si
8,Gerlein Echeverría Roberto,No
8,Guerra de la Espriella Antonio del Cristo,Si
8,López Maya Alexánder,Si
8,Mora Jaramillo Manuel Guillermo,Si
8,Name Cardozo José David,Si
8,Pedraza Gutiérrez Jorge Hernando,No
8,Restrepo Escobar Juan Carlos,Si
8,Robledo Castillo Jorge Enrique,Si
8,Rodríguez Sarmiento Milton Arlex,Si
8,Sierra Grajales Luis Emilio,Si
8,Velasco Chaves  Luis Fernando,Si
8,Aguilar Hurtado Nerthink Mauricio,Si
8,Avirama Avirama Marco Aníbal,Si
8,Barreras Montealegre Roy Leonardo,Si
8,Besaile Fayad Musa,Si
8,Elías Vidal Bernardo Miguel,No
8,Hoyos Giraldo Germán Darío,Si
8,Lizcano Arango Oscar Mauricio,Si
8,Soto Jaramillo Carlos Enrique,Si
8,Martínez Aristizábal Maritza,Si
8,García Burgos Nora María,Si
